client,vendor_account_number,country_key,name,name_2,name_3,name_4,city,district,po_box,po_box_postal_code,postal_code,region,sort_field,matchcode_search_term_1,matchcode_search_term_2,matchcode_search_term_3,title_anred,train_station,international_location_number_1,international_location_number_2,authorization_group,industry_key,international_location_number_check_digit,data_communication_line_num,data_medium_exchange_indicator,data_medium_exchange_instruction_key,record_created_on,object_created_by,isr_susbcriber_num,group_key,vendor_account_group,competitor,master_record_central_deletion_flag,physical_inventory_blocking_indicator,centrally_imposed_purchasing_block,language_text,vat_liability,one_time_account_indicator,alternative_payee_allowed_indicator,company_id,natural_person,function_that_will_be_blocked,birthdate_of_person_withholding_tax,last_review,vendor_qm_system,one_time_account_reference_account_group,po_box_city,plant,vendor_subrange_indicator,plant_level_indicator,factory_calendar_key,data_transfer_status,tax_jurisdiction,payment_block,standard_carrier_access_code,forwarding_agent_freight_group,transportation_zone,alternative_payee_indicator,service_agent_procedure_group,profession,shipment_details,external_manufacturer_code_name,uniform_resource_locator,representative_name,business_type,industry_type,change_authorization_status,changes_confirmation_status,last_change_confirmation_time,master_record_central_deletion_block,certification_validity_date,vendor_proof_of_delivery_relevant_indicator,master_record_account_number,carrier_confirmation_indicator,micro_company_indicator,liability_terms,business_purpose_completed_flag,industry_main_type,company_size,declaration_regimen_pis_or_cofins,currency,agency_location_code,payment_office,processor_group,subledger_acct_preprocessing_procedure,name_1_pson1,name_2_pson2,name_3_pson3,first_name,title_psotl,transportation_chain,staging_time_in_days,schedule_procedure,cross_docking_for_collective_numbering,global_dnb_code,global_dnb_name,is_quarantined,start_at,end_at
100,0001002034,US,CYPRESS PACKAGING & SUPPLY CORP, , , ,CASTROVILLE,MONTEREY,1095, ,95012-3334,CA,942489100,CYPRESS PACKAGING & SUPPL, ,CASTROVILLE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060002562, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0505305500, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:36.000000,""
100,0001002037,US,HARTZELL FAN INC,DBA HARTZELL AIR MOVEMENT, , ,PIQUA, , , ,45356-3824,OH,311045390,HARTZELL FAN INC,DBA HARTZELL AIR MOVEMENT,PIQUA, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2018-07-11 05:00:00.000000, , , , ,X,X, ,X,3610920600, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:26.000000,""
100,0001002038,US,SUBURBAN DOOR CHECK & LOCK,SERVICE INC, , ,WESTMONT,DUPAGE, , ,60559-1421,IL,362582568,SUBURBAN DOOR CHECK & LOC,SERVICE INC,WESTMONT, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1404331200, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:41.000000,""
100,0001002039,US,PLIANT CORPORATION, , , ,SCHAUMBURG, , , ,60173-5453,IL,870496065,PLIANT CORPORATION, ,SCHAUMBURG, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD,0060000460, , , ,E, , , , , , ,2010-04-01 05:00:00.000000,2009-12-16 06:00:00.000000, , , , ,X,X, ,X,1403135100, , , , , , , , , , , ,EP_MROC_T&W, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:17.000000,""
100,0001002045,US,SMILICH RON,DBA BIMBOS PIZZA, , ,KALAMAZOO,KALAMAZOO, , ,49007-3833,MI,113761966,SMILICH RON,DBA BIMBOS PIZZA,KALAMAZOO, , ,0,0, ,0005,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2307709400, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:24.000000,""
100,0001002057,US,PISTON SERVICE OF WENATCHEE INC,DBA-JERRY'S AUTO SUPPLY, , ,WENATCHEE,CHELAN,1645, ,98801-3070,WA,910519766,PISTON SERVICE OF WENATCH,DBA-JERRY'S AUTO SUPPLY,WENATCHEE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4800708200, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:22.000000,""
100,0001002060,US,WORTHINGTON PACKAGING INC, , , ,WORTHINGTON,FRANKLIN, , ,43085,OH,310945372,WORTHINGTON PACKAGING INC, ,WORTHINGTON, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD,0060002563, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3604929200, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:26.000000,""
100,0001002067,US,PURITAN WATER CONDITIONING INC, , , ,CRAWFORDSVILLE, ,778,47933-0778,47933-1609,IN,351379762,PURITAN WATER CONDITIONIN, ,CRAWFORDSVILLE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1510703300, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:23.000000,""
100,0001002074,US,INTL SOC OF CERT EMP BEN SPEC INC, , , ,BROOKFIELD,WAUKESHA, , ,53045-2936,WI,391396077,INTL SOC OF CERT EMP BEN, ,BROOKFIELD, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,5013301300, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:41.000000,""
100,0001002075,US,NORCO INC, , , ,BOISE, ,15299,83715,83705-5412,ID,820277763,NORCO INC, ,BOISE, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2016-10-14 05:00:00.000000, , , , ,X,X, ,X,1300100300, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:23.000000,""
100,0001002087,US,COLUMBIA FOOD LABORATORIES INC,DBA PIXIS LABORATORY, , ,PORTLAND, , , ,97230,OR,931227941,COLUMBIA FOOD LABORATORIE,DBA PIXIS LABORATORY,PORTLAND, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS CUSTDIR,ZKRD, , , , ,E, , , , , , ,2011-07-27 05:00:00.000000,2011-07-26 05:00:00.000000, , , , ,X,X, ,X,3805104600, , , , , , , , , , , ,EP_SGA_RQI, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:09.000000,""
100,0001002094,US,MFA INC, , , ,COLUMBIA,BOONE, , ,65201-3568,MO,NO TAX ID,MFA INC, ,COLUMBIA, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2601903100, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:23.000000,""
100,0001002101,US,G3 PARTNERS INC,DBA G3 TECHNOLOGY PARTNERS, , ,FORT WAYNE,ALLEN, , ,46802-1900,IN,710957200,G3 PARTNERS INC,DBA G3 TECHNOLOGY PARTNER,FORT WAYNE, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD, , , , ,E, , , , , , ,2010-04-01 05:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1500304700, , , , , , , , , , , ,EP_SGA_ISS, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:42.000000,""
100,0001002102,US,SWC ENTERPRISES LLC,DBA SEATTLE PUMP & EQUIPMENT CO, , ,SEATTLE, , , ,98119-2418,WA,911877416,SWC ENTERPRISES LLC,DBA SEATTLE PUMP & EQUIPM,SEATTLE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2010-07-28 05:00:00.000000,2010-05-13 05:00:00.000000, , , , ,X,X, ,X,4803306500, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:15.000000,""
100,0001002108,US,HLB TRANSPORTATION, , , ,DALLAS,DALLAS,180536, ,75218,TX,752310258,HLB TRANSPORTATION, ,DALLAS, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4411307600, , , , , , , , , , , ,NEP_Transportation, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:14.000000,""
100,0001002110,US,FN SMITH CORPORATION, , , ,OREGON, , , ,61061-2330,IL,363557803,FN SMITH CORPORATION, ,OREGON, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2015-02-04 06:00:00.000000,2015-02-04 06:00:00.000000, , , , ,X,X, ,X,1414122000, , , , , , , , , , , ,EP_MROC_CAPITAL_EQUIPMENT VEND, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:24.000000,""
100,0001002127,US,BURNES OIL INC, , , ,WALLA WALLA,WALLA WALLA,700,99362-0362,99362-1048,WA,910891031,BURNES OIL INC, ,WALLA WALLA, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4807107900, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:36.000000,""
100,0001002138,US,GREAT AMERICAN PACKAGING INC, , , ,LOS ANGELES,LOS ANGELES, , ,90058-2311,CA,952801576,GREAT AMERICAN PACKAGING, ,LOS ANGELES, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD,0060002567, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0503739100, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:32.000000,""
100,0001002150,US,ASPLUND SUPPLY INC, , , ,AUBURN,KING,2006, ,98071,WA,920039522,ASPLUND SUPPLY INC, ,AUBURN, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,4803300300, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:41.000000,""
100,0001002160,US,SCHNEIDER MOTORWAYS INC, , , ,POSTVILLE,CLAYTON, , ,52162-9057,IA,421038952,SCHNEIDER MOTORWAYS INC, ,POSTVILLE, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1604300000, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:41.000000,""
100,0001002166,US,MEADORS LUMBER COMPANY, , , ,OZARK, , , ,72949-3642,AR,710503576,MEADORS LUMBER COMPANY, ,OZARK, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0404707900, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:43.000000,""
100,0001002168,US,RED RIVER COMMODITIES INC, , , ,FARGO, ,3022,58108-3022,58102-3952,ND,450321457,RED RIVER COMMODITIES INC, ,FARGO, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT CORE,ZKRD,0060000075, , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2012-12-07 06:00:00.000000, , , , ,X,X, ,X,3501700500, , , ,581, , , , , , , ,EP_Commodity Ing_Seeds, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:37.000000,""
100,0001002169,US,CASCADE NATURAL GAS CORPORATION, , , ,SEATTLE,KING, , ,98109-5312,WA,910599090,CASCADE NATURAL GAS CORPO, ,SEATTLE, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2010-08-27 05:00:00.000000, , , , ,X,X, ,X,4803354610, , , , , , , , , , , ,Utilities/Energy, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:13.000000,""
100,0001002174,US,IXIA INC, , , ,CALABASAS, , , ,91302-1959,CA,954635982,IXIA INC, ,CALABASAS, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS CUSTDIR,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0503777700, , , , , , , , , , , ,EP_SGA_IT Software, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:38.000000,""
100,0001002183,US,SMITH VENDING CO, , , ,CLARINDA,PAGE, , ,51632-3123,IA,481077370,SMITH VENDING CO, ,CLARINDA, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1614502100, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:21.000000,""
100,0001002185,US,PHILLIPS STEEL CORPORATION, , , ,COLDWATER,BRANCH, , ,49036-2149,MI,382122039,PHILLIPS STEEL CORPORATIO, ,COLDWATER, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2302303400, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:44.000000,""
100,0001002188,US,INTERNATIONAL WOOD INDUSTRIES INC,BRANCH 387, , ,TURLOCK,STANISLAUS, , ,95380-5431,CA,942184620,INTERNATIONAL WOOD INDUST,BRANCH 387,TURLOCK, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2013-01-30 06:00:00.000000, , , , ,X,X, ,X,0509936300, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:40.000000,""
100,0001002190,US,MCJUNKIN REDMAN CORP, , , ,AUGUSTA,RICHMOND,31001340,91110-0001,30901,GA,550229830,MCJUNKIN REDMAN CORP, ,AUGUSTA, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD, , , , ,E, , , , , , ,2010-04-01 05:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1124500900, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:44.000000,""
100,0001002191,US,FIRST SUPPLY LLC, , , ,MONONA,DANE,8124,53708-8124,53713-4803,WI,760770966,FIRST SUPPLY LLC, ,MONONA, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS EXIT,ZKRD, , , , ,E, , , , , , ,2010-04-01 05:00:00.000000,2009-01-29 06:00:00.000000, , , , ,X,X, ,X,5002507200, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:27.000000,""
100,0001002192,US,PAPER AND CHEMICAL SUPPLY CO, , , ,LEIGHTON,COLBERT, , ,35646-3954,AL,630572979,PAPER AND CHEMICAL SUPPLY, ,LEIGHTON, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,0103355640, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:19.000000,""
100,0001002198,US,ST ACQUISITIONS LLC,DBA SURE TORQUE, , ,SARASOTA,MANATEE, , ,34243-5036,FL,204715516,ST ACQUISITIONS LLC,DBA SURE TORQUE,SARASOTA, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1008100000, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:45.000000,""
100,0001002199,US,YOUR MEAT STORE & MORE LLC,DBA MOO & OINK & MORE, , ,CHICAGO,COOK, , ,60649-2310,IL,920178362,YOUR MEAT STORE & MORE LL,DBA MOO & OINK & MORE,CHICAGO, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,1403105100, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:41.000000,""
100,0001002214,US,MDE CORPORATION INC, , , ,LIVONIA,WAYNE, , ,48150-1736,MI,381286760,MDE CORPORATION INC, ,LIVONIA, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2017-10-04 05:00:00.000000,2017-10-06 05:00:00.000000, , , , ,X,X, ,X,2316310500, , , , , , , , , , , ,EP_MROC_CAPITAL_EQUIPMENT VEND, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:30.000000,""
100,0001002229,US,ASPEN TECHNOLOGY INC, , , ,BURLINGTON,MIDDLESEX, , ,01803,MA,042739697,ASPEN TECHNOLOGY INC, ,BURLINGTON, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,2013-03-11 05:00:00.000000,2013-03-11 05:00:00.000000, , , , ,X,X, ,X,2201711800, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:45.000000,""
100,0001002239,US,KENNESAW TRANSPORTATION INC, , , ,RYDAL,BARTOW,932860,31193-2868,30171-1501,GA,581422707,KENNESAW TRANSPORTATION I, ,RYDAL, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2021-05-10 05:00:00.000000, , , , ,X,X, ,X,1101500000, , , , , , , , , , , ,NEP_Transportation, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:36.000000,""
100,0001002248,US,SELL-THRU SERVICES INC, , , ,AUSTIN,TRAVIS,201627,78720-1627,78759-8442,TX,742482299,SELL-THRU SERVICES INC, ,AUSTIN, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,NS CUSTDIR,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,2010-09-27 05:00:00.000000, , , , ,X,X, ,X,4445301500, , , , , , , , , , , ,EP_SGA_Sales Promotions, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:20.000000,""
100,0001002249,US,WORNICK CO, , , ,CINCINNATI,HAMILTON, , ,45242-8330,OH,300225741,WORNICK CO, ,CINCINNATI, , ,0,0, , ,0, , , ,2008-02-10 06:00:00.000000,YDR0068, ,STRT NICHE,ZKRD, , , , ,E, , , , , , ,2012-07-03 05:00:00.000000,2012-12-17 06:00:00.000000, , , , ,X,X, ,X,3606102400, , , , , , , , , , , ,EP_CoMan, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:17.000000,""
100,0001002251,US,SJC LIMITED, , , ,FERNLEY,LYON,1113, ,89408,NV,880501276,SJC LIMITED, ,FERNLEY, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,2901902810, , , , , , , , , , , ,SCM Heavy Vendor, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:45.000000,""
100,0001002268,US,KEN-MAR LLC,DBA HERMISTON GLASS, , ,HERMISTON,UMATILLA,530, ,97838,OR,931313569,KEN-MAR LLC,DBA HERMISTON GLASS,HERMISTON, , ,0,0, , ,0,X, , ,2008-02-10 06:00:00.000000,YDR0068, ,NS TRANSAC,ZKRD, , , , ,E, , , , , , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, , , , ,X,X, ,X,3805902500, , , , , , , , , , , ,EP_MROC_MRO, , ,1900-01-01 06:00:00.000000,1900-01-01 06:00:00.000000, ,1900-01-01 06:00:00.000000, , , , , , , , , , , , , , , , , , , , ,0, , ,"","",false,2023-10-05 07:53:45.000000,""
